Bear,Type,Date,Time,Latitude,Longitude,LocationQuality
41,GPS,6/10/2004,16:00:00,70.7141,-137.2734,
41,GPS,6/10/2004,18:00:00,70.7086,-137.2769,
41,GPS,6/10/2004,20:01:00,70.7459,-137.1823,
41,GPS,6/11/2004,02:00:00,70.8457,-137.1691,
41,GPS,6/11/2004,16:00:00,71.0191,-137.1749,
41,GPS,6/11/2004,18:00:00,71.0237,-137.2104,
41,GPS,6/11/2004,20:00:00,71.0347,-137.247,
41,GPS,6/11/2004,22:00:00,71.0819,-137.1873,
41,GPS,6/12/2004,00:01:00,71.1239,-137.1831,
41,GPS,6/12/2004,02:00:00,71.0744,-137.1384,
41,GPS,6/12/2004,16:00:00,71.0581,-137.0325,
41,GPS,6/12/2004,18:01:00,71.0613,-137.0717,
41,GPS,6/12/2004,20:00:00,71.0652,-137.1131,
41,GPS,6/13/2004,00:00:00,71.0626,-137.1781,
41,GPS,6/13/2004,02:00:00,71.0669,-137.2092,
41,GPS,6/13/2004,16:00:00,71.1209,-137.4622,
41,GPS,6/13/2004,18:00:00,71.124,-137.4933,
41,GPS,6/13/2004,20:00:00,71.1242,-137.5429,
41,GPS,6/14/2004,00:00:00,71.1332,-137.6269,
41,GPS,6/14/2004,02:00:00,71.1439,-137.6606,
41,GPS,6/14/2004,16:00:00,71.1465,-137.8738,
41,GPS,6/14/2004,18:00:00,71.1573,-138.1324,
41,GPS,6/14/2004,20:01:00,71.1876,-138.3395,
41,GPS,6/14/2004,22:00:00,71.2203,-138.5582,
41,GPS,6/15/2004,00:00:00,71.2641,-138.7419,
41,GPS,6/15/2004,02:00:00,71.2223,-138.749,
41,GPS,6/15/2004,16:00:00,71.0613,-138.6061,
41,GPS,6/15/2004,18:00:00,71.0705,-138.634,
41,GPS,6/15/2004,20:00:00,71.0839,-138.6524,
41,GPS,6/16/2004,00:00:00,71.1611,-138.4853,
41,GPS,6/16/2004,02:00:00,71.1826,-138.2919,
41,GPS,6/16/2004,16:00:00,71.2787,-138.3241,
41,GPS,6/16/2004,18:00:00,71.3068,-138.3336,
41,GPS,6/16/2004,20:00:00,71.3738,-138.2478,
41,GPS,6/17/2004,00:00:00,71.4763,-138.0892,
41,GPS,6/17/2004,02:00:00,71.4822,-138.0999,
41,GPS,6/17/2004,16:00:00,71.7672,-138.2047,
41,GPS,6/17/2004,18:00:00,71.8565,-138.156,
41,GPS,6/17/2004,20:00:00,71.9555,-138.1042,
41,GPS,6/18/2004,00:00:00,72.0026,-137.7193,
41,GPS,6/18/2004,02:00:00,71.9747,-137.5072,
41,GPS,6/18/2004,16:00:00,72.024,-136.7306,
41,GPS,6/18/2004,18:00:00,72.0027,-136.6173,
41,GPS,6/18/2004,20:00:00,71.9867,-136.4866,
41,GPS,6/19/2004,00:00:00,71.9694,-136.0519,
41,GPS,6/19/2004,02:01:00,71.9366,-135.9301,
41,GPS,6/19/2004,16:00:00,71.6552,-135.5389,
41,GPS,6/19/2004,18:00:00,71.6337,-135.4583,
41,GPS,6/19/2004,20:00:00,71.5704,-135.3384,
41,GPS,6/20/2004,00:00:00,71.5044,-135.3319,
41,GPS,6/20/2004,02:01:00,71.5016,-135.3508,
41,GPS,6/20/2004,16:00:00,71.3197,-134.9845,
41,GPS,6/20/2004,18:00:00,71.3206,-134.9869,
41,GPS,6/20/2004,20:00:00,71.295,-134.8593,
41,GPS,6/20/2004,22:00:00,71.2219,-134.7639,
41,GPS,6/21/2004,00:00:00,71.1441,-134.6778,
41,GPS,6/21/2004,02:00:00,71.0887,-134.6259,
41,GPS,6/21/2004,16:00:00,71.0216,-134.568,
41,GPS,6/21/2004,18:00:00,71.0305,-134.5895,
41,GPS,6/21/2004,20:00:00,71.0179,-134.5137,
41,GPS,6/22/2004,00:00:00,71.0403,-134.1527,
41,GPS,6/22/2004,02:00:00,71.067,-134.0785,
41,GPS,6/22/2004,16:00:00,71.2022,-134.073,
41,GPS,6/22/2004,18:00:00,71.2094,-134.1009,
41,GPS,6/22/2004,20:00:00,71.2148,-134.1204,
41,GPS,6/23/2004,00:00:00,71.2825,-134.0558,
41,GPS,6/23/2004,02:00:00,71.3335,-134.0271,
41,GPS,6/23/2004,16:00:00,71.4662,-133.9404,
41,GPS,6/23/2004,18:00:00,71.4735,-133.9897,
41,GPS,6/23/2004,20:00:00,71.4815,-134.0316,
41,GPS,6/24/2004,00:00:00,71.4961,-134.0703,
41,GPS,6/24/2004,02:00:00,71.5253,-134.116,
41,GPS,6/24/2004,16:00:00,71.5472,-134.3167,
41,GPS,6/24/2004,18:00:00,71.5426,-134.3896,
41,GPS,6/24/2004,20:00:00,71.5844,-134.3582,
41,GPS,6/25/2004,00:00:00,71.6945,-134.2109,
41,GPS,6/25/2004,02:00:00,71.7258,-134.158,
41,GPS,6/25/2004,16:01:00,71.9112,-134.1817,
41,GPS,6/25/2004,18:00:00,71.9066,-134.2075,
41,GPS,6/25/2004,20:00:00,71.9058,-134.235,
41,GPS,6/26/2004,00:00:00,71.9077,-134.2625,
41,GPS,6/26/2004,02:00:00,71.9035,-134.2821,
41,GPS,6/26/2004,18:00:00,71.8796,-134.5553,
41,GPS,6/26/2004,20:00:00,71.8766,-134.6599,
41,GPS,6/27/2004,00:00:00,71.8278,-134.9627,
41,GPS,6/27/2004,02:01:00,71.8006,-135.0624,
41,GPS,6/27/2004,16:00:00,71.6957,-135.0567,
41,GPS,6/27/2004,18:00:00,71.6862,-135.0562,
41,GPS,6/27/2004,20:00:00,71.7168,-135.1535,
41,GPS,6/28/2004,00:00:00,71.7158,-135.5732,
41,GPS,6/28/2004,02:02:00,71.6821,-135.5559,
41,GPS,6/28/2004,16:00:00,71.5996,-135.8985,
41,GPS,6/28/2004,18:00:00,71.602,-135.8918,
41,GPS,6/28/2004,20:00:00,71.5618,-135.971,
41,GPS,6/28/2004,22:00:00,71.5001,-136.0834,
41,GPS,6/29/2004,00:00:00,71.474,-136.2275,
41,GPS,6/29/2004,02:00:00,71.4232,-136.3494,
41,GPS,6/29/2004,16:00:00,71.4977,-136.6174,
41,GPS,6/29/2004,18:00:00,71.5361,-136.5328,
41,GPS,6/29/2004,20:00:00,71.5753,-136.4733,
41,GPS,6/30/2004,00:00:00,71.6215,-136.184,
41,GPS,6/30/2004,02:01:00,71.6554,-136.0347,
41,GPS,6/30/2004,16:00:00,71.6881,-136.0596,
41,GPS,6/30/2004,18:00:00,71.6761,-136.0646,
41,GPS,6/30/2004,20:00:00,71.6721,-136.2612,
41,GPS,7/1/2004,00:00:00,71.7498,-136.6337,
41,GPS,7/1/2004,02:00:00,71.7951,-136.7487,
41,GPS,7/1/2004,18:00:00,71.8132,-136.9849,
41,GPS,7/1/2004,20:00:00,71.8184,-137.0033,
41,GPS,7/1/2004,22:00:00,71.8245,-137.0183,
41,GPS,7/2/2004,00:00:00,71.8294,-137.0339,
41,GPS,7/2/2004,02:00:00,71.8321,-137.0585,
41,GPS,7/2/2004,16:01:00,71.8989,-137.2043,
41,GPS,7/2/2004,18:00:00,71.9127,-137.2128,
41,GPS,7/2/2004,20:00:00,71.9654,-137.1316,
41,GPS,7/2/2004,22:00:00,71.967,-137.0984,
41,GPS,7/3/2004,00:00:00,71.9708,-137.1677,
41,GPS,7/3/2004,02:00:00,71.9766,-137.167,
41,GPS,7/3/2004,16:00:00,72.0544,-137.212,
41,GPS,7/3/2004,18:00:00,72.0818,-137.2463,
41,GPS,7/3/2004,20:00:00,72.0814,-137.2512,
41,GPS,7/4/2004,00:00:00,72.1052,-137.3292,
41,GPS,7/4/2004,02:00:00,72.1658,-137.2804,
41,GPS,7/4/2004,16:00:00,72.1028,-137.5598,
41,GPS,7/4/2004,18:00:00,72.111,-137.5997,
41,GPS,7/4/2004,20:02:00,72.1077,-137.7067,
41,GPS,7/4/2004,22:00:00,72.1564,-137.8764,
41,GPS,7/5/2004,00:00:00,72.2194,-137.9918,
41,GPS,7/5/2004,02:00:00,72.2315,-138.0848,
41,GPS,7/5/2004,16:00:00,72.1955,-138.0487,
41,GPS,7/5/2004,18:00:00,72.1962,-138.0508,
41,GPS,7/5/2004,20:00:00,72.1762,-138.0481,
41,GPS,7/6/2004,00:00:00,72.1305,-137.7969,
41,GPS,7/6/2004,02:00:00,72.1606,-137.7829,
41,GPS,7/6/2004,16:00:00,72.2484,-137.6823,
41,GPS,7/6/2004,18:00:00,72.2488,-137.6796,
41,GPS,7/6/2004,20:00:00,72.2741,-137.762,
41,GPS,7/6/2004,22:00:00,72.3223,-137.8314,
41,GPS,7/7/2004,00:00:00,72.3693,-137.8836,
41,GPS,7/7/2004,02:01:00,72.3844,-137.9233,
41,GPS,7/7/2004,16:00:00,72.4917,-137.8776,
41,GPS,7/7/2004,18:00:00,72.4852,-137.8868,
41,GPS,7/7/2004,20:00:00,72.4476,-138.016,
41,GPS,7/7/2004,22:00:00,72.3966,-138.1677,
41,GPS,7/8/2004,00:01:00,72.3159,-138.2274,
41,GPS,7/8/2004,02:02:00,72.2573,-138.338,
41,GPS,7/8/2004,16:00:00,72.1355,-138.3043,
41,GPS,7/8/2004,18:00:00,72.134,-138.3976,
41,GPS,7/8/2004,20:00:00,72.1656,-138.4604,
41,GPS,7/9/2004,00:00:00,72.2296,-138.5943,
41,GPS,7/9/2004,02:00:00,72.2276,-138.5661,
41,GPS,7/9/2004,16:00:00,72.2453,-138.3341,
41,GPS,7/9/2004,18:00:00,72.2238,-138.2266,
41,GPS,7/9/2004,20:01:00,72.1724,-138.0514,
41,GPS,7/10/2004,00:00:00,72.227,-137.9941,
41,GPS,7/10/2004,02:00:00,72.2465,-137.9492,
41,GPS,7/10/2004,16:00:00,72.2889,-137.6716,
41,GPS,7/10/2004,18:00:00,72.2882,-137.6147,
41,GPS,7/10/2004,20:00:00,72.2755,-137.4607,
41,GPS,7/11/2004,00:00:00,72.3446,-137.256,
41,GPS,7/11/2004,02:01:00,72.3867,-137.1865,
41,GPS,7/11/2004,16:00:00,72.3857,-137.1201,
41,GPS,7/11/2004,18:00:00,72.3801,-137.1212,
41,GPS,7/11/2004,20:00:00,72.3788,-137.1223,
41,GPS,7/11/2004,22:00:00,72.3804,-137.116,
41,GPS,7/12/2004,00:01:00,72.3822,-137.1039,
41,GPS,7/12/2004,02:00:00,72.382,-137.0946,
41,GPS,7/12/2004,16:00:00,72.3919,-137.1859,
41,GPS,7/12/2004,18:00:00,72.3926,-137.2029,
41,GPS,7/12/2004,20:00:00,72.3931,-137.2027,
41,GPS,7/12/2004,22:00:00,72.3906,-137.1801,
41,GPS,7/13/2004,00:01:00,72.3843,-137.1443,
41,GPS,7/13/2004,02:00:00,72.3813,-137.1079,
41,GPS,7/13/2004,16:00:00,72.3277,-137.1929,
41,GPS,7/13/2004,18:00:00,72.3167,-137.2176,
41,GPS,7/13/2004,20:00:00,72.3314,-137.1703,
41,GPS,7/14/2004,02:00:00,72.2376,-136.9406,
41,GPS,7/14/2004,16:00:00,71.9643,-136.71,
41,GPS,7/14/2004,18:00:00,71.9543,-136.7185,
41,GPS,7/14/2004,20:00:00,71.9494,-136.7517,
41,GPS,7/15/2004,02:01:00,71.9079,-136.7161,
41,GPS,7/15/2004,16:00:00,71.7565,-136.5296,
41,GPS,7/15/2004,18:00:00,71.7651,-136.425,
41,GPS,7/15/2004,20:00:00,71.6933,-136.3319,
41,GPS,7/15/2004,22:00:00,71.6571,-136.3456,
41,GPS,7/16/2004,00:01:00,71.6529,-136.3204,
41,GPS,7/16/2004,02:01:00,71.6511,-136.316,
41,GPS,7/16/2004,16:01:00,71.6597,-136.4539,
41,GPS,7/16/2004,18:00:00,71.6584,-136.4848,
41,GPS,7/16/2004,20:01:00,71.6048,-136.3993,
41,GPS,7/17/2004,00:00:00,71.514,-136.1443,
41,GPS,7/17/2004,02:00:00,71.4971,-136.0656,
41,GPS,7/17/2004,16:00:00,71.5084,-135.9855,
41,GPS,7/17/2004,18:00:00,71.5118,-135.9969,
41,GPS,7/17/2004,20:00:00,71.4999,-135.9727,
41,GPS,7/18/2004,00:00:00,71.4503,-135.7229,
41,GPS,7/18/2004,02:00:00,71.4454,-135.5792,
41,GPS,7/18/2004,16:00:00,71.5354,-135.2772,
41,GPS,7/18/2004,18:00:00,71.5938,-135.2266,
41,GPS,7/18/2004,20:00:00,71.6266,-135.0819,
41,GPS,7/19/2004,00:00:00,71.568,-134.8379,
41,GPS,7/19/2004,02:00:00,71.5404,-134.717,
41,GPS,7/19/2004,16:00:00,71.5607,-134.664,
41,GPS,7/19/2004,18:01:00,71.5935,-134.6616,
41,GPS,7/19/2004,20:00:00,71.6399,-134.6662,
41,GPS,7/20/2004,00:00:00,71.7282,-134.6507,
41,GPS,7/20/2004,02:00:00,71.7972,-134.5857,
41,GPS,7/20/2004,16:00:00,72.0947,-133.934,
41,GPS,7/20/2004,18:00:00,72.1281,-133.7172,
41,GPS,7/20/2004,20:00:00,72.1699,-133.5043,
41,GPS,7/21/2004,02:00:00,72.2388,-133.2963,
41,GPS,7/21/2004,16:00:00,72.2878,-132.7949,
41,GPS,7/21/2004,18:00:00,72.2853,-132.5898,
41,GPS,7/21/2004,20:01:00,72.3097,-132.4808,
41,GPS,7/22/2004,02:00:00,72.3683,-132.1113,
41,GPS,7/22/2004,16:00:00,72.2809,-132.1034,
41,GPS,7/22/2004,18:00:00,72.2123,-132.0373,
41,GPS,7/22/2004,20:00:00,72.1978,-131.9446,
41,GPS,7/22/2004,22:00:00,72.1991,-131.956,
41,GPS,7/23/2004,00:00:00,72.2002,-131.9575,
41,GPS,7/23/2004,02:00:00,72.1979,-131.9489,
41,GPS,7/23/2004,16:01:00,72.192,-131.9839,
41,GPS,7/23/2004,18:00:00,72.1975,-131.8982,
41,GPS,7/23/2004,20:00:00,72.1931,-131.883,
41,GPS,7/24/2004,00:00:00,72.1427,-131.7571,
41,GPS,7/24/2004,02:00:00,72.1453,-131.7294,
41,GPS,7/24/2004,16:00:00,72.0152,-131.489,
41,GPS,7/24/2004,18:00:00,71.9962,-131.5528,
41,GPS,7/24/2004,20:00:00,71.991,-131.5564,
41,GPS,7/24/2004,22:00:00,71.9878,-131.5698,
41,GPS,7/25/2004,00:01:00,71.9886,-131.5791,
41,GPS,7/25/2004,02:00:00,71.9902,-131.5744,
41,GPS,7/25/2004,16:00:00,71.9805,-131.5069,
41,GPS,7/25/2004,18:00:00,71.9713,-131.4935,
41,GPS,7/25/2004,20:00:00,71.9621,-131.5055,
41,GPS,7/25/2004,22:00:00,71.9584,-131.5132,
41,GPS,7/26/2004,00:00:00,71.9579,-131.525,
41,GPS,7/26/2004,02:00:00,71.9575,-131.5187,
41,GPS,7/26/2004,16:00:00,71.926,-131.4813,
41,GPS,7/26/2004,18:00:00,71.9204,-131.4715,
41,GPS,7/26/2004,20:00:00,71.9139,-131.4711,
41,GPS,7/27/2004,00:00:00,71.9084,-131.4858,
41,GPS,7/27/2004,02:00:00,71.9064,-131.4672,
41,GPS,7/27/2004,16:00:00,71.9319,-131.1936,
41,GPS,7/27/2004,18:00:00,71.9545,-131.0712,
41,GPS,7/27/2004,20:00:00,71.9924,-130.8962,
41,GPS,7/27/2004,22:00:00,72.0064,-130.7849,
41,GPS,7/28/2004,00:01:00,71.9897,-130.6694,
41,GPS,7/28/2004,02:00:00,71.9738,-130.5163,
41,GPS,7/28/2004,16:00:00,71.9692,-130.5801,
41,GPS,7/28/2004,18:00:00,71.9692,-130.6025,
41,GPS,7/28/2004,20:00:00,71.9623,-130.6125,
41,GPS,7/29/2004,02:00:00,71.9416,-130.8035,
41,GPS,7/29/2004,16:01:00,71.8883,-131.1883,
41,GPS,7/29/2004,18:00:00,71.8904,-131.2072,
41,GPS,7/29/2004,20:00:00,71.8817,-131.206,
41,GPS,7/30/2004,02:00:00,71.8604,-131.1689,
41,GPS,7/30/2004,16:00:00,71.8621,-130.9574,
41,GPS,7/30/2004,18:00:00,71.8718,-130.9547,
41,GPS,7/30/2004,20:00:00,71.8706,-130.9282,
41,GPS,7/31/2004,00:00:00,71.853,-130.8422,
41,GPS,7/31/2004,02:00:00,71.824,-130.784,
41,GPS,7/31/2004,16:00:00,71.7857,-130.5033,
41,GPS,7/31/2004,18:00:00,71.8007,-130.519,
41,GPS,7/31/2004,20:00:00,71.8143,-130.504,
41,GPS,8/1/2004,00:00:00,71.8223,-130.4638,
41,GPS,8/1/2004,02:00:00,71.8194,-130.4539,
41,GPS,8/1/2004,16:00:00,71.695,-130.1802,
41,GPS,8/1/2004,18:00:00,71.6585,-130.2518,
41,GPS,8/1/2004,20:00:00,71.6234,-130.3364,
41,GPS,8/1/2004,22:00:00,71.623,-130.3399,
41,GPS,8/2/2004,00:01:00,71.6246,-130.3335,
41,GPS,8/2/2004,02:00:00,71.6278,-130.3186,
41,GPS,8/2/2004,16:00:00,71.6256,-130.2168,
41,GPS,8/2/2004,18:00:00,71.6305,-130.2206,
41,GPS,8/2/2004,20:01:00,71.6333,-130.2088,
41,GPS,8/3/2004,00:00:00,71.6198,-130.1904,
41,GPS,8/3/2004,02:00:00,71.6133,-130.1837,
41,GPS,8/3/2004,16:00:00,71.5992,-130.1102,
41,GPS,8/3/2004,18:00:00,71.5976,-130.1251,
41,GPS,8/3/2004,20:01:00,71.599,-130.1393,
41,GPS,8/3/2004,22:01:00,71.6009,-130.1426,
41,GPS,8/4/2004,00:00:00,71.5999,-130.1293,
41,GPS,8/4/2004,02:00:00,71.5929,-130.1187,
41,GPS,8/4/2004,16:00:00,71.6518,-130.0536,
41,GPS,8/4/2004,18:01:00,71.6733,-129.98,
41,GPS,8/4/2004,20:00:00,71.6871,-129.84,
41,GPS,8/5/2004,00:00:00,71.6898,-129.8602,
41,GPS,8/5/2004,02:00:00,71.6892,-129.8356,
41,GPS,8/5/2004,16:00:00,71.6884,-129.8256,
41,GPS,8/5/2004,18:00:00,71.6812,-129.8183,
41,GPS,8/5/2004,20:01:00,71.6766,-129.8446,
41,GPS,8/5/2004,22:00:00,71.6792,-129.8765,
41,GPS,8/6/2004,00:00:00,71.6866,-129.8861,
41,GPS,8/6/2004,02:01:00,71.6894,-129.8645,
41,GPS,8/6/2004,16:01:00,71.6877,-129.8049,
41,GPS,8/6/2004,18:00:00,71.6792,-129.8034,
41,GPS,8/7/2004,02:00:00,71.6896,-129.8485,
41,GPS,8/7/2004,16:00:00,71.7076,-129.807,
41,GPS,8/7/2004,18:00:00,71.7044,-129.7864,
41,GPS,8/7/2004,20:00:00,71.7034,-129.7917,
41,GPS,8/8/2004,00:00:00,71.7187,-129.8038,
41,GPS,8/8/2004,02:02:00,71.7269,-129.7806,
41,GPS,8/8/2004,16:00:00,71.7156,-129.6485,
41,GPS,8/8/2004,18:01:00,71.7512,-129.4528,
41,GPS,8/8/2004,20:01:00,71.7487,-129.2266,
41,GPS,8/8/2004,22:01:00,71.7449,-129.2423,
41,GPS,8/9/2004,16:00:00,71.7293,-129.1974,
41,GPS,8/9/2004,18:01:00,71.7238,-129.1736,
41,GPS,8/9/2004,20:01:00,71.7154,-129.1598,
41,GPS,8/10/2004,00:00:00,71.7067,-129.1874,
41,GPS,8/10/2004,02:00:00,71.7102,-129.1945,
41,GPS,8/10/2004,16:00:00,71.7012,-129.1481,
41,GPS,8/10/2004,18:00:00,71.6979,-129.1367,
41,GPS,8/10/2004,20:01:00,71.6957,-129.1248,
41,GPS,8/10/2004,22:01:00,71.6871,-129.1292,
41,GPS,8/11/2004,00:00:00,71.6789,-129.1557,
41,GPS,8/11/2004,02:00:00,71.6795,-129.1733,
41,GPS,8/11/2004,16:00:00,71.657,-129.154,
41,GPS,8/11/2004,18:01:00,71.6562,-129.1387,
41,GPS,8/11/2004,20:01:00,71.6509,-129.1211,
41,GPS,8/11/2004,22:00:00,71.6413,-129.1138,
41,GPS,8/12/2004,00:00:00,71.6337,-129.1212,
41,GPS,8/12/2004,02:00:00,71.63,-129.1322,
41,GPS,8/12/2004,16:00:00,71.5769,-129.0567,
41,GPS,8/12/2004,18:01:00,71.5737,-129.0432,
41,GPS,8/12/2004,20:00:00,71.5691,-129.0129,
41,GPS,8/12/2004,22:00:00,71.5616,-128.99,
41,GPS,8/13/2004,00:00:00,71.549,-128.9704,
41,GPS,8/13/2004,02:00:00,71.5396,-128.9755,
41,GPS,8/13/2004,16:01:00,71.5269,-128.8736,
41,GPS,8/13/2004,18:01:00,71.5395,-128.8693,
41,GPS,8/14/2004,00:00:00,71.5611,-128.7213,
41,GPS,8/14/2004,02:00:00,71.5458,-128.6787,
41,GPS,8/14/2004,16:00:00,71.4075,-128.3955,
41,GPS,8/14/2004,18:01:00,71.3808,-128.3681,
41,GPS,8/14/2004,20:00:00,71.3544,-128.3247,
41,GPS,8/14/2004,22:00:00,71.3252,-128.268,
41,GPS,8/15/2004,00:01:00,71.288,-128.214,
41,GPS,8/15/2004,02:00:00,71.2521,-128.1915,
41,GPS,8/15/2004,16:01:00,71.1288,-128.1435,
41,GPS,8/15/2004,18:01:00,71.1246,-128.1631,
41,GPS,8/16/2004,00:02:00,71.1014,-128.0635,
41,GPS,8/16/2004,02:00:00,71.0761,-128.0233,
41,GPS,8/16/2004,16:00:00,71.0202,-128.1685,
41,GPS,8/16/2004,18:01:00,71.0213,-128.2284,
41,GPS,8/16/2004,20:00:00,71.0348,-128.2734,
41,GPS,8/16/2004,22:01:00,71.0495,-128.2741,
41,GPS,8/17/2004,00:01:00,71.0555,-128.2395,
41,GPS,8/17/2004,02:00:00,71.0502,-128.2073,
41,GPS,8/17/2004,16:00:00,71.0427,-128.2365,
41,GPS,8/17/2004,20:00:00,71.0508,-128.331,
41,GPS,8/17/2004,22:00:00,71.0653,-128.3397,
41,GPS,8/18/2004,00:00:00,71.0721,-128.3054,
41,GPS,8/18/2004,02:00:00,71.0708,-128.2685,
41,GPS,8/18/2004,16:00:00,71.0968,-128.3039,
41,GPS,8/18/2004,18:00:00,71.1549,-128.3142,
41,GPS,8/18/2004,22:01:00,71.1701,-128.3286,
41,GPS,8/19/2004,00:01:00,71.1712,-128.2881,
41,GPS,8/19/2004,02:00:00,71.1633,-128.2464,
41,GPS,8/19/2004,16:00:00,71.1479,-128.2191,
41,GPS,8/19/2004,18:00:00,71.1439,-128.2255,
41,GPS,8/19/2004,20:00:00,71.1483,-128.2369,
41,GPS,8/19/2004,22:00:00,71.1586,-128.2429,
41,GPS,8/20/2004,00:01:00,71.1578,-128.2124,
41,GPS,8/20/2004,02:00:00,71.1478,-128.1749,
41,GPS,8/20/2004,16:00:00,71.1649,-128.3319,
41,GPS,8/20/2004,18:00:00,71.1619,-128.354,
41,GPS,8/20/2004,20:00:00,71.1732,-128.5236,
41,GPS,8/20/2004,22:00:00,71.1872,-128.5805,
41,GPS,8/21/2004,00:00:00,71.2058,-128.6547,
41,GPS,8/21/2004,02:00:00,71.2013,-128.6491,
41,GPS,8/21/2004,16:00:00,71.1846,-128.6274,
41,GPS,8/21/2004,18:00:00,71.1602,-128.7186,
41,GPS,8/21/2004,20:00:00,71.1575,-128.751,
41,GPS,8/22/2004,00:00:00,71.1819,-128.8617,
41,GPS,8/22/2004,02:00:00,71.1642,-128.8123,
41,GPS,8/22/2004,16:00:00,71.1543,-129.1964,
41,GPS,8/22/2004,18:00:00,71.1544,-129.2322,
41,GPS,8/22/2004,20:00:00,71.1482,-129.2655,
41,GPS,8/23/2004,00:00:00,71.1758,-129.0989,
41,GPS,8/23/2004,02:00:00,71.2102,-129.0546,
41,GPS,8/23/2004,16:00:00,71.2321,-129.3214,
41,GPS,8/23/2004,18:00:00,71.2263,-129.3758,
41,GPS,8/23/2004,20:00:00,71.2255,-129.4625,
41,GPS,8/23/2004,22:00:00,71.2317,-129.5606,
41,GPS,8/24/2004,00:00:00,71.2411,-129.6325,
41,GPS,8/24/2004,02:00:00,71.2461,-129.6671,
41,GPS,8/24/2004,16:00:00,71.2203,-129.5719,
41,GPS,8/24/2004,18:00:00,71.2391,-129.5615,
41,GPS,8/24/2004,20:00:00,71.2391,-129.4634,
41,GPS,8/24/2004,22:00:00,71.2368,-129.5278,
41,GPS,8/25/2004,00:00:00,71.2388,-129.5894,
41,GPS,8/25/2004,02:00:00,71.245,-129.616,
41,GPS,8/25/2004,16:00:00,71.2408,-129.7971,
41,GPS,8/25/2004,18:01:00,71.221,-129.7277,
41,GPS,8/25/2004,20:00:00,71.2041,-129.6814,
41,GPS,8/25/2004,22:00:00,71.204,-129.7047,
41,GPS,8/26/2004,00:00:00,71.2129,-129.7604,
41,GPS,8/26/2004,02:00:00,71.2242,-129.7797,
41,GPS,8/26/2004,16:00:00,71.267,-129.8432,
41,GPS,8/26/2004,18:00:00,71.2899,-129.7251,
41,GPS,8/26/2004,20:00:00,71.2838,-129.7039,
41,GPS,8/27/2004,00:00:00,71.275,-129.8249,
41,GPS,8/27/2004,02:01:00,71.2849,-129.854,
41,GPS,8/27/2004,16:00:00,71.2934,-129.9985,
41,GPS,8/27/2004,18:00:00,71.2975,-130.017,
41,GPS,8/27/2004,20:01:00,71.2777,-130.0665,
41,GPS,8/27/2004,22:00:00,71.233,-130.0604,
41,GPS,8/28/2004,00:00:00,71.2059,-130.1326,
41,GPS,8/28/2004,02:00:00,71.1813,-130.1034,
41,GPS,8/28/2004,16:00:00,71.1644,-130.1271,
41,GPS,8/28/2004,18:00:00,71.1733,-130.1284,
41,GPS,8/28/2004,22:00:00,71.171,-130.1338,
41,GPS,8/29/2004,00:01:00,71.1701,-130.1368,
41,GPS,8/29/2004,02:01:00,71.1706,-130.1595,
41,GPS,8/29/2004,16:00:00,71.203,-130.2158,
41,GPS,8/29/2004,18:00:00,71.2225,-130.1451,
41,GPS,8/29/2004,20:00:00,71.2505,-130.1701,
41,GPS,8/29/2004,22:01:00,71.2684,-130.1162,
41,GPS,8/30/2004,00:01:00,71.266,-130.0554,
41,GPS,8/30/2004,02:01:00,71.2616,-130.0558,
41,GPS,8/30/2004,16:00:00,71.2529,-129.9643,
41,GPS,8/30/2004,18:00:00,71.2564,-129.95,
41,GPS,8/30/2004,20:00:00,71.2538,-129.9176,
41,GPS,8/31/2004,00:00:00,71.2569,-129.743,
41,GPS,8/31/2004,02:00:00,71.2238,-129.7439,
41,GPS,8/31/2004,16:00:00,71.3203,-129.4954,
41,GPS,8/31/2004,18:01:00,71.3342,-129.5073,
41,GPS,8/31/2004,20:00:00,71.3486,-129.4995,
41,GPS,9/1/2004,00:00:00,71.3596,-129.3892,
41,GPS,9/1/2004,02:00:00,71.371,-129.319,
41,GPS,9/1/2004,16:00:00,71.3641,-129.2081,
41,GPS,9/1/2004,18:00:00,71.3697,-129.1924,
41,GPS,9/1/2004,20:00:00,71.3872,-129.1729,
41,GPS,9/2/2004,00:00:00,71.4686,-129.0292,
41,GPS,9/2/2004,02:01:00,71.4939,-128.9419,
41,GPS,9/2/2004,16:00:00,71.4779,-128.8971,
41,GPS,9/2/2004,18:00:00,71.477,-128.91,
41,GPS,9/2/2004,20:00:00,71.4781,-128.913,
41,GPS,9/3/2004,00:02:00,71.4542,-128.8835,
41,GPS,9/3/2004,02:00:00,71.4176,-128.7898,
41,GPS,9/3/2004,16:00:00,71.3805,-128.3174,
41,GPS,9/3/2004,18:01:00,71.3782,-128.3031,
41,GPS,9/3/2004,20:00:00,71.3645,-128.3359,
41,GPS,9/4/2004,00:00:00,71.3517,-128.2563,
41,GPS,9/4/2004,02:00:00,71.3387,-128.2083,
41,GPS,9/4/2004,16:00:00,71.2689,-128.0692,
41,GPS,9/4/2004,18:02:00,71.2559,-128.0355,
41,GPS,9/4/2004,20:00:00,71.2498,-128.0472,
41,GPS,9/4/2004,22:00:00,71.2178,-128.0356,
41,GPS,9/5/2004,00:00:00,71.1676,-127.9184,
41,GPS,9/5/2004,02:00:00,71.1291,-127.859,
